3059.png,0.0,0.4000000059604645
3060.png,0.0,0.4000000059604645
3061.png,0.0,0.4000000059604645
3061.png,0.0,0.4000000059604645
3062.png,0.0,0.4000000059604645
3063.png,0.0,0.4000000059604645
3064.png,0.0,0.4000000059604645
3065.png,0.0,0.4000000059604645
3066.png,0.0,0.4000000059604645
3067.png,0.0,0.4000000059604645
3068.png,0.0,0.4000000059604645
3069.png,0.0,0.4000000059604645
3070.png,0.0,0.4000000059604645
3071.png,0.0,0.4000000059604645
3072.png,0.0,0.4000000059604645
3073.png,0.0,0.4000000059604645
3074.png,0.0,0.4000000059604645
3075.png,0.0,0.4000000059604645
3076.png,0.0,0.4000000059604645
3077.png,0.0,0.4000000059604645
3078.png,0.0,0.4000000059604645
3079.png,0.0,0.4000000059604645
3080.png,0.0,0.4000000059604645
3081.png,0.0,0.4000000059604645
3082.png,0.0,0.4000000059604645
3083.png,0.0,0.4000000059604645
3084.png,0.0,0.4000000059604645
3085.png,0.0,0.4000000059604645
3086.png,0.0,0.4000000059604645
3087.png,0.0,0.4000000059604645
3088.png,0.0,0.4000000059604645
3089.png,0.0,0.4000000059604645
3090.png,0.0,0.4000000059604645
3091.png,0.0,0.4000000059604645
3091.png,0.0,0.4000000059604645
3092.png,0.0,0.4000000059604645
3093.png,0.0,0.4000000059604645
3094.png,0.0,0.4000000059604645
3095.png,0.0,0.4000000059604645
3096.png,0.0,0.4000000059604645
3097.png,0.0,0.4000000059604645
3098.png,0.0,0.4000000059604645
3099.png,0.0,0.4000000059604645
3100.png,0.0,0.4000000059604645
3101.png,0.0,0.4000000059604645
3102.png,0.0,0.4000000059604645
3103.png,0.0,0.4000000059604645
3104.png,0.0,0.4000000059604645
3105.png,0.0,0.4000000059604645
3106.png,0.0,0.4000000059604645
3107.png,0.0,0.4000000059604645
3108.png,0.0,0.4000000059604645
3109.png,0.0,0.4000000059604645
3110.png,0.0,0.4000000059604645
3111.png,0.0,0.4000000059604645
3112.png,0.0,0.4000000059604645
3113.png,0.0,0.4000000059604645
3114.png,0.0,0.4000000059604645
3115.png,0.032999999821186066,0.4000000059604645
3116.png,0.06599999964237213,0.4000000059604645
3117.png,0.0989999994635582,0.4000000059604645
3118.png,0.0,0.4000000059604645
3119.png,0.0,0.4000000059604645
3120.png,0.0,0.4000000059604645
3121.png,0.0,0.4000000059604645
3122.png,0.0,0.4000000059604645
3123.png,0.0,0.4000000059604645
3124.png,0.0,0.4000000059604645
3125.png,0.0,0.4000000059604645
3126.png,0.0,0.4000000059604645
3127.png,0.0,0.4000000059604645
3128.png,0.0,0.4000000059604645
3129.png,0.0,0.4000000059604645
3130.png,0.0,0.4000000059604645
3131.png,0.0,0.4000000059604645
3132.png,0.0,0.4000000059604645
3133.png,0.0,0.4000000059604645
